"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1999,06,1,01,18,AGRÓN,01,001 ,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,FEI                                               ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,UPL                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,AA                                                ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,ACV                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,DN                                                ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,UDR                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,PA (CE)                                           ,0000006
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,EU                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,URCL                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,ACV                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,UC-CDS                                            ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,PCPE                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,PAE-I                                             ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,LV-GV                                             ,0000007
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,PSOE-PROG.                                        ,0000141
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,PA (CE)                                           ,0000005
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,C,PAS                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,C,AUN                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,BNG                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,PAS                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,A                                                 ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,FE                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,A,FE                                                ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,A,ACV                                               ,0000001
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,PAE-I                                             ,0000001
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,PLN                                               ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,DN                                                ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,EH                                                ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,EU                                                ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,DM                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,A,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,PSOE-PROG.                                        ,0000331
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,AUN                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,DN                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,PADE                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,FE                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,DM                                                ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,PH                                                ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,URCL                                              ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,ACV                                               ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,DM                                                ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,PCPE                                              ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,IULV-CA                                           ,0000021
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,DN                                                ,0000000
07,1999,06,1,01,18,ALDEIRE,01,001 ,U,DN                                                ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,A,EU                                                ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,A,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,B,LV-GV                                             ,0000001
07,1999,06,1,01,18,AGRÓN,01,001 ,U,PADE                                              ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,EU                                                ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,PH                                                ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,A                                                 ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,EH                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,PCPE                                              ,0000004
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,PA (CE)                                           ,0000008
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,LV-GV                                             ,0000003
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,FE                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,DN                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,PLN                                               ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,PP                                                ,0000125
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,IULV-CA                                           ,0000035
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,AA                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,DM                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,AUN                                               ,0000002
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,URCL                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,URAS                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,A                                                 ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,C,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,FE                                                ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,IULV-CA                                           ,0000051
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,FEI                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,AUN                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,UDR                                               ,0000000
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,IULV-CA                                           ,0000009
07,1999,06,1,01,18,ALBUÑOL,01,001 ,A,PP                                                ,0000142
07,1999,06,1,01,18,ALBUÑOL,01,001 ,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,A,FE                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,CIU                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,PH                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,ACV                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,B,INDEP                                             ,0000002
07,1999,06,1,01,18,ALBUÑOL,02,001 ,B,ACV                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,B,UDR                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,PADE                                              ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,PSOE-PROG.                                        ,0000170
07,1999,06,1,01,18,AGRÓN,01,001 ,U,SIEX                                              ,0000001
07,1999,06,1,01,18,AGRÓN,01,001 ,U,DN                                                ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,FEI                                               ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,URCL                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,LV-GV                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,AA                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,PAS                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,PSOE-PROG.                                        ,0000172
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,PADE                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,A                                                 ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,COFEM-FEMEK                                       ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,UPL                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,PREX-CREX                                         ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,C,PH                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,A,UPL                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,A,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,A,IULV-CA                                           ,0000060
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,URCL                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,LV-GV                                             ,0000005
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,DN                                                ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,PP                                                ,0000070
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,PSOE-PROG.                                        ,0000183
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,UDR                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,PADE                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,006 ,B,ACV                                               ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,UC-CDS                                            ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,AA                                                ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,AUN                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,UPL                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,LV-GV                                             ,0000008
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,UDR                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,VERDES-IA                                         ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,UPL                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,URCL                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,EH                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,INDEP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,URAS                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,DM                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,PCPE                                              ,0000002
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,TC-PNC                                            ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,PA (CE)                                           ,0000007
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,PLN                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,B,LV-GV                                             ,0000003
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,A                                                 ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,VERDES-IA                                         ,0000002
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,UC-CDS                                            ,0000001
07,1999,06,1,01,18,ALFACAR,01,001 ,C,PADE                                              ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,C,LV-GV                                             ,0000005
07,1999,06,1,01,18,ALFACAR,01,002 ,A,EU                                                ,0000000
07,1999,06,1,01,18,ALFACAR,01,002 ,B,A                                                 ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,PP                                                ,0000354
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,URAS                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,PA (CE)                                           ,0000008
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,PLN                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,ACV                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,003 ,U,PLN                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,003 ,U,AUN                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,PH                                                ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,UPL                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,A                                                 ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,PSOE-PROG.                                        ,0000034
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,PA (CE)                                           ,0000001
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,AUN                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,005 ,A,PP                                                ,0000081
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,002 ,U,AA                                                ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,003 ,U,EH                                                ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,003 ,U,UC-CDS                                            ,0000001
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,004 ,B,BNG                                               ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,A,CIU                                               ,0000001
07,1999,06,1,01,18,ALHENDÍN,01,001 ,A,BNG                                               ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,A,FEI                                               ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,A,INDEP                                             ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,A,URAS                                              ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,C,CIU                                               ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,001 ,C,FEI                                               ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,002 ,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,002 ,A,LV-GV                                             ,0000007
07,1999,06,1,01,18,ALHENDÍN,01,002 ,B,EH                                                ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,002 ,B,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,002 ,B,DN                                                ,0000000
07,1999,06,1,01,18,ALHENDÍN,01,002 ,C,FEI                                               ,0000001
07,1999,06,1,01,18,ALHENDÍN,01,002 ,C,PCPE                                              ,0000001
07,1999,06,1,01,18,ALICÚN DE ORTEGA,01,001 ,U,PAS                                               ,0000000
07,1999,06,1,01,18,ALICÚN DE ORTEGA,01,001 ,U,URCL                                              ,0000000
07,1999,06,1,01,18,ALICÚN DE ORTEGA,01,001 ,U,IULV-CA                                           ,0000071
07,1999,06,1,01,18,ALMEGÍJAR,01,001 ,U,UC-CDS                                            ,0000000
07,1999,06,1,01,18,ALMEGÍJAR,01,001 ,U,DN                                                ,0000000
07,1999,06,1,01,18,ALMEGÍJAR,01,001 ,U,PCPE                                              ,0000000
07,1999,06,1,01,18,ALMUÑÉCAR,01,001 ,A,PH                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,ACV                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,DN                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,UDR                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,ACV                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,IULV-CA                                           ,0000035
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,EU                                                ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,UPL                                               ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,EU                                                ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,FEI                                               ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,UPL                                               ,0000000
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,ACV                                               ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,A,PP                                                ,0000170
07,1999,06,1,01,18,ALFACAR,01,001 ,A,EH                                                ,0000001
07,1999,06,1,01,18,ALFACAR,01,001 ,A,PCPE                                              ,0000001
07,1999,06,1,01,18,ALFACAR,01,001 ,A,UDR                                               ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,B,BNG                                               ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,B,URCL                                              ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,B,UDR                                               ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,C,BNG                                               ,0000000
07,1999,06,1,01,18,ALFACAR,01,001 ,C,IULV-CA                                           ,0000033
07,1999,06,1,01,18,ALFACAR,01,002 ,A,PA (CE)                                           ,0000020
07,1999,06,1,01,18,ALFACAR,01,002 ,B,PP                                                ,0000145
07,1999,06,1,01,18,ALFACAR,01,002 ,B,IULV-CA                                           ,0000061
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,PH                                                ,0000001
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,SIEX                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,001 ,U,DM                                                ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,PP                                                ,0000266
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,EH                                                ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,PADE                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,LV-GV                                             ,0000005
07,1999,06,1,01,18,ALGARINEJO,01,003 ,U,PP                                                ,0000212
07,1999,06,1,01,18,ALGARINEJO,01,003 ,U,PADE                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,A,LV-GV                                             ,0000001
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,FEI                                               ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,SIEX                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,004 ,B,URAS                                              ,0000000
07,1999,06,1,01,18,ALGARINEJO,01,005 ,B,UDR                                               ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,BNG                                               ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,PA (CE)                                           ,0000046
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,AUN                                               ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,001 ,U,ACV                                               ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,002 ,U,FEI                                               ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,002 ,U,LV-GV                                             ,0000000
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,004 ,A,EU                                                ,0000000
07,1999,06,1,01,18,AGRÓN,01,001 ,U,PA (CE)                                           ,0000009
07,1999,06,1,01,18,AGRÓN,01,001 ,U,IULV-CA                                           ,0000008
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,FEI                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,PLN                                               ,0000000
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,DM                                                ,0000002
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,PP                                                ,0000135
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,CIU                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,001 ,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,PADE                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,A,PCPE                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,PP                                                ,0000089
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,EH                                                ,0000001
07,1999,06,1,01,18,ALBOLOTE,01,002 ,B,UPL                                               ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,EU                                                ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,002 ,C,URAS                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,A,SIEX                                              ,0000000
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,PP                                                ,0000107
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,PSOE-PROG.                                        ,0000198
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,PLN                                               ,0000001
07,1999,06,1,01,18,ALBONDÓN,01,001 ,A,EU                                                ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBONDÓN,01,001 ,B,PCPE                                              ,0000002
07,1999,06,1,01,18,ALBUÑÁN,01,001 ,U,PH                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,A,PCPE                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,BNG                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,001 ,B,PAS                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,EU                                                ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,URAS                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,PCPE                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,01,002 ,U,IULV-CA                                           ,0000042
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,PP                                                ,0000157
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,VERDES-IA                                         ,0000003
07,1999,06,1,01,18,ALBUÑOL,02,001 ,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,B,UPL                                               ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,URCL                                              ,0000000
07,1999,06,1,01,18,ALBUÑOL,02,001 ,C,PREPAL                                            ,0000000
07,1999,06,1,01,18,ALBUÑOL,03,001 ,U,PAS                                               ,0000000
